job_date,job_name,company_name,company_content,job_content,job_address,job_url,company_url
1/05,雲端解決方案架構師（Cloud Solution Architect）,Cloud Ace_雲一有限公司,待遇面議距捷運行天宮站約500公尺," 相關服務與架構，以及相關應用
4. 持有 Google Cloud Certified Professional Cloud Architect 證照
5. 略懂一種以上的程式語言(Python, Ruby, Nodejs, PHP)

【公司福",台北市中山區經歷不拘大學,https://www.104.com.tw/job/75iom?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bknvd?jobsource=2018indexpoc
1/18,系統開發工程師(資訊處),永豐金證券股份有限公司,待遇面議員工2300人距捷運北門站約380公尺,"1.券商電子交易平台開發及維運。
2.券商各類系統前、後端開發，含WEB程式、API等。
3.與各業務單位(經紀、自營、承銷、數位金融…等單位)進行需求訪談並進行系統分析。
4.參與系統開發等專案。",台北市中正區經歷不拘大學,https://www.104.com.tw/job/7bidz?jobsource=2018indexpoc,https://www.104.com.tw/company/am935lk?jobsource=2018indexpoc
1/17,前端工程師(F2E) RWD Vue.js、react、angular(可遠端)(需有經驗),萊泀股份有限公司,"月薪40,000~65,000元遠端工作","【職務需求】
1. 需負責前端網頁設計、開發
2. 熟悉基本 Javascript、HTML、CSS 語法應用
3. 熟悉基本 ajax、web 應用程式架構
4. 具備參與團隊合作、與客戶互動討論意願
5. 具備程式軟體及網站技術與流程相關知識學習熱忱
6. 對於敏捷式開發有興趣

【加分條件】
1. 有 JQuery, Angular, Vue 相關經驗
2. 有 Typescript, sass/scss 相關經驗
3. 有 UI/UX設計、web 應用程式相關開發經驗
4. 有 Git 或其他版控軟體使用經驗
5. 願意嘗試及分享新網頁技術",台北市中山區經歷不拘學歷不拘,https://www.104.com.tw/job/7exr3?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blg3t?jobsource=2018indexpoc
1/17,韌體研發工程師 (IoT),博世科智能股份有限公司,待遇面議員工16人,"1. 熟悉C/C++韌體程式開發。
2. 開發與維護：
- 無線模組及Edge產品韌體程式。
- 閘道器韌體程式。
- 量產及測試軟體程式。
3. 程式發行與版本控管。
4. 技術文件編制及撰寫。
",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7eq7p?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bj8wv?jobsource=2018indexpoc
1/13,兒童程式線上授課教師 (Python),巨匠雲科技教育股份有限公司,時薪500~800元員工200人遠端工作距捷運民權西路站約390公尺,"，教授Python程式語言課程，授課對象為國小/國中生

【授課時數】
一期4週，每週一堂，每堂課1.5小時
(視實際開課日期安排配合之期數)

【授課時間】
以實際開課時間為主，可於面試時詳談，可配合下列時段佳
1. 平日18:00～22:00",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7ouhe?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bkkbm?jobsource=2018indexpoc
1/13,Go/Python後端研發,幣錸有限公司,"月薪150,000~300,000元員工30人"," wallet service and crypto trading functions.

Requirements:
- Strong programming skills of Golang or Python.
- Strong",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7oujv?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blsm9?jobsource=2018indexpoc
1/24,網站可靠性工程師 Site Reliability Engineer,塞席爾商悠福科技股份有限公司,待遇面議員工60人遠端工作距捷運松江南京站約320公尺,", C++, or Python.
2.Bachelor's Degree in Computer Science, related technical field, or equivalent practical experience.

【",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7ovar?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bk0hw?jobsource=2018indexpoc
1/18,PRODUCT BACK-END DEVELOPER(BACK-OFFICE/ADMIN)【後端軟體工程師(一般/資深)】(台北),雷速網絡科技有限公司,"月薪35,000~100,000元員工120人距捷運中山國小站約320公尺","1. 現有系統功能開發及維護。
2. 主導或協助其他成員進行新系統或新功能規劃設計及開發。
3. 技術文件撰寫。
4. 持續學習新技術並主動與團隊成員分享。
5. 掌握現有系統架構，協助架構優化、技術選型並將適合的技術導入。
6. 目前是使用Go語言開發，沒有的話希望至少熟悉一門後端程式語言，
ex. C#、.Net、 Java、etc.
",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7oxhn?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bm52e?jobsource=2018indexpoc
1/18,【2022 TCS 新鮮人校園招募計劃】 Android QA Engineer / Lab Engineer / Programmer,Tata Consultancy Services Limited Taiwan Branch_印度商塔塔顧問服務有限公司台灣分公司,待遇面議外商公司員工250人距捷運松江南京站約80公尺," plus: Python, XML, Jenkins, Ansible, Docker.




【Open Position 3】Java Developer

Primary Duties:

•      Participate in the",台北市中山區經歷不拘高中,https://www.104.com.tw/job/7o7pu?jobsource=2018indexpoc,https://www.104.com.tw/company/cikbtiw?jobsource=2018indexpoc
1/17,工具軟體研發工程師 - 台北,系微股份有限公司,待遇面議上市上櫃員工600人距捷運行天宮站約340公尺,"1. 負責跨平台 (Windows/Linux) 工具軟體的設計與研發
2. 開發BMC自動化測試程式與相關工具軟體的設計與研發
3. 研讀原文規範書及參與需求分析，制定測試計畫以及方案，並有效實作，對測試結果負責。
4. 設計分析並定位系統 Bug 及潛在的系統缺陷，協助開發人員確認問題。
5. 嚴格確保BMC符合需求文件的要求，站在使用者角度確認產品功能和流程的流暢。
",台北市中山區經歷不拘大學,https://www.104.com.tw/job/4oac3?jobsource=2018indexpoc,https://www.104.com.tw/company/7mzp948?jobsource=2018indexpoc
1/16,資料探勘工程師,禾多移動多媒體股份有限公司,"年薪650,000~950,000元員工40人距捷運民權西路站約500公尺","
2. 程式能力(python為主) 

其他條件： 
1. 熟悉線性代數;
2.應用資料科學於實務問題之熱忱
",台北市中山區經歷不拘碩士,https://www.104.com.tw/job/4u9yz?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6biaz4?jobsource=2018indexpoc
1/12,PHP 助理工程師,集邦科技股份有限公司_TRENDFORCE,"月薪28,000~35,000元員工250人距捷運南京復興站約500公尺","維護。
3. 協助新專案的程式開發設計

What we are looking for
1. 邏輯清晰、有責任心。
2. 具強烈動機自我精進。
3. 自我管理與約束 。
4. 無經驗可，但需有基礎PHP或Python撰寫能力",台北市中山區經歷不拘專科,https://www.104.com.tw/job/4x2qp?jobsource=2018indexpoc,https://www.104.com.tw/company/wf1r2j4?jobsource=2018indexpoc
12/22,Software Engineer(MSG),美商安邁科技股份有限公司台灣分公司,待遇面議外商公司員工620人距捷運行天宮站約500公尺," with Python or jQuery.
3. Understanding Web/database/Linux related knowledge.
4. With project development experience.
",台北市中山區經歷不拘大學,https://www.104.com.tw/job/4qbja?jobsource=2018indexpoc,https://www.104.com.tw/company/18jpzi54?jobsource=2018indexpoc
1/19,台北院區　資訊室／系統規劃課　程式設計師,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,"月薪39,900~42,000元員工4300人距捷運雙連站約210公尺","
工作內容
  1.負責院內軟體程式開發、手機平板等行動ＡＰＰ開發。
  2.負責院內應用程式開發／維運。
  3.現有程式碼重構優化。
  4.課內相關業務。",台北市中山區經歷不拘大學,https://www.104.com.tw/job/6xv3b?jobsource=2018indexpoc,https://www.104.com.tw/company/1ua0thv?jobsource=2018indexpoc
12/22,Full-stack Web Application Developer(SPDG1)( 遠距上班可議 ),美商安邁科技股份有限公司台灣分公司,待遇面議外商公司員工620人遠端工作距捷運行天宮站約500公尺,"We are looking for candidates with different competence levels. You will collaborate closely with global teams to come out the best solution.
1.	You will design and develop web services
2.	Collaborate with team members to design system architecture
",台北市中山區經歷不拘大學,https://www.104.com.tw/job/6vcda?jobsource=2018indexpoc,https://www.104.com.tw/company/18jpzi54?jobsource=2018indexpoc
1/18,2022 Turing Plan 儲備AI科學家 - 百萬年薪 熱烈開放申請中！,永豐商業銀行股份有限公司,待遇面議,"【你的薪資你決定，百萬Turing就是你】

Alan Mathison Turing
被稱為AI之父，本專案特命Turing Plan，矢志尋找最頂尖的人工智慧技術菁英加入。
計畫共計二年，不預設組別，以AI技術研究開發、AI專案管理為兩大核心主軸；
早鳥申請開跑，先申請先面談!!! 你還等什麼呢?
歡迎欲投入金融科技領域的AI人才至永豐Turing Plan招募網瀏覽：
http://www.sinopac.com/turingplan/ 

【3大特色 only for you ! 】

技術為王，培養頂尖金融AI專家
高薪打造S級人才團隊；
人才為先， 打造多元活絡的職涯發展，
讓AI人才能一展專才；
轉型為要，乘風破浪、引領最新金融科技，
開拓多元歷練，快速提高視野格局。

【工作內容】
(1.)	AI 應用開發
(2.)	AI 技術概念可行性評估與驗證
(3.)	AI 技術相關論文應用探討及使用評估
(4.)	軟體工程之評估與規劃
(5.)	資料模型之建立與分析
(6.)	AI 開發專案管理與流程控管
",台北市中山區經歷不拘碩士,https://www.104.com.tw/job/6x0q4?jobsource=2018indexpoc,https://www.104.com.tw/company/13qu7sqo?jobsource=2018indexpoc
1/13,臺大基蛋所許老師誠徵「碩士級生醫資訊研究人員」,國立臺灣大學,"月薪38,618元以上距捷運善導寺站約470公尺","Generation Sequencing (NGS)資料分析經驗者為佳
2) 具備使用Linux能力，且有GitHub使用經驗者為佳
3) 熟悉(R/Python)任一者為佳
4) 需有全民英檢中高級以上能力及團隊溝通能力
5) 適合資訊或統計背景，有意投入精準醫",台北市中正區經歷不拘碩士,https://www.104.com.tw/job/6uknd?jobsource=2018indexpoc,https://www.104.com.tw/company/1prb15o?jobsource=2018indexpoc
1/18,數據應用部-數據分析應用人員,永豐商業銀行股份有限公司,待遇面議距捷運松江南京站約450公尺,"1.運用內外部資料庫進行各類業務分析，提供數據做為決策支援
2.依專案需要進行模型建置及維護
3.主動分析資料，找出潛在潛在商機",台北市中山區經歷不拘碩士,https://www.104.com.tw/job/6wnct?jobsource=2018indexpoc,https://www.104.com.tw/company/13qu7sqo?jobsource=2018indexpoc
1/18,Front-End Developer(系統開發一部),永豐金證券股份有限公司,待遇面議員工2300人距捷運北門站約380公尺," technical projects from beginning to end
- Familiar with Nginx, Python or Node.js
",台北市中正區經歷不拘專科,https://www.104.com.tw/job/6wilv?jobsource=2018indexpoc,https://www.104.com.tw/company/am935lk?jobsource=2018indexpoc
10/20,元大證券-風險管理部-風險管理人員(海外風控) ,元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),待遇面議上市上櫃員工14000人距捷運松江南京站約190公尺,"元大證券風險管理部國外業務組負責協助海外子公司訂定各項風險管理制度及風險衡量指標；
為更全面執行風險管理業務，我們正在尋求新成員的加入，適合具備學習熱忱以及英文表達能力良好的人才，未來公司也將視個人意願及能力給予外派的機會。 

主要業務：
一、海外子公司風險管理之機制執行、架構設計、及流程改善 (含市場、信用、流動性等各類風險)
二、協助各階層、部門、及公司間之溝通、交流等業務合作
三、主管機關之法定申報作業事宜，分析整合並落實遵守國內外雙邊法規
四、風險管理作業系統資料更新維護，各式定期報表製作
五、其他日常業務、主管交辦事項、或不定期專案",台北市中山區經歷不拘大學,https://www.104.com.tw/job/6vsql?jobsource=2018indexpoc,https://www.104.com.tw/company/wiuk154?jobsource=2018indexpoc
1/03,數據管理人員 (圖像/影像資料),立達信光電集團_立信電子科技有限公司,時薪190元以上,"數據準備與發配
1.收集具有目標物的影片(或圖片)
2.篩選出影片中具特定主題的圖片
3.依固定圖片數量批次壓縮成圖片包
4.將圖片包分配給工讀生
 
數據回收／進度管理／有效資料統計
1.當周追蹤工讀生標註進度
2.抽驗檢查標註結果
3抽驗不合標準之圖片退回重標
4.統計&彙整 有效可用之圖片數量",台北市中山區經歷不拘大學,https://www.104.com.tw/job/6wxz7?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bk127?jobsource=2018indexpoc
1/10,系統開發程式設計師(R4),資通電腦股份有限公司,待遇面議上市上櫃員工300人距捷運雙連站約370公尺,"開發與維護『金融演算法系統後端平台』
-Python程式開發與除錯
-部署金融演算法到Linux Server
-資料庫表格設計
-Linux Server架設
",台北市中山區經歷不拘專科,https://www.104.com.tw/job/6vhj8?jobsource=2018indexpoc,https://www.104.com.tw/company/9l7gjnk?jobsource=2018indexpoc
11/09,群健所林煜軒副研究員級主治醫師研究室誠徵博士後研究學者一名,財團法人國家衛生研究院,"月薪58,350元以上員工1400人",".熟悉MATLAB或R或Python等基本資料分析軟體
3.熟悉SPSS或SAS、STATA等統計軟體
4.具跨領域研究經驗者尤佳

",台北市中正區經歷不拘博士,https://www.104.com.tw/job/6xil3?jobsource=2018indexpoc,https://www.104.com.tw/company/169tvn88?jobsource=2018indexpoc
1/16,AI工程師(台北總公司),東和鋼鐵企業股份有限公司,待遇面議上市上櫃員工1500人距捷運中山站約380公尺,"(1)具Python或PyTorch開發經驗
(2)具AI專案或研究相關經驗
(3)熟Docker, Git, Github, Redmine者佳",台北市中山區經歷不拘大學,https://www.104.com.tw/job/71ewl?jobsource=2018indexpoc,https://www.104.com.tw/company/ykzw50o?jobsource=2018indexpoc
